playerId,teamId,role,name,team,eliminations_avg_per_10m,deaths_avg_per_10m,healing_avg_per_10m,ultimates_earned_avg_per_10m,hero_damage_avg_per_10m,final_blows_avg_per_10m,time_played_total
8675,7693,offense,Adora,HZS,16.00212911748312,3.87623495883797,5678.864359807187,4.410253076682631,5390.964429568359,4.134036808831945,65166.32832694054
3985,4523,offense,aKm,DAL,17.296143282197256,5.17853349989675,158.64605623795728,4.575825159939393,9600.623635624297,6.050874518256078,75658.48516917229
8812,7692,tank,ameng,CDH,16.470543859782193,6.202664771835841,0.7247976242102706,4.511643841673398,7051.64085194439,5.04600645560473,88703.81041681767
4841,4403,support,Anamo,NYE,14.165020656349093,2.7452069713745075,6563.244540433752,3.5675324830700244,3948.127250279418,1.8981498653422835,97041.8634288311
5715,4404,offense,Architect,SFS,18.181756069653364,4.555888302510843,3806.894747216659,4.639482583290858,7825.862117239412,8.087746665466497,28710.09807854891
4652,7697,support,ArK,WAS,7.8701304600453605,2.6414690739462587,6825.268612978261,3.5189433896064886,2482.55593554341,1.3207345369731294,66326.72770166397
5878,4402,tank,Axxiom,BOS,13.589014561645524,6.323051673581998,0,3.771644857926104,7227.732158597083,3.383387299021946,10817.561445176601
4491,7698,offense,babybay,ATL,18.285137251126827,4.898535091325363,153.51270516537375,4.52015137863426,9724.894013271038,6.320030660624373,58670.601443469524
8896,7692,offense,Baconjack,CDH,15.605829880134678,6.119487227049896,123.93822165247087,4.231318305692493,7305.171594182321,6.50622062058093,26374.758866488934
4624,4525,support,Bani,HOU,11.303448209919846,5.257417772055742,6825.377769646799,3.6801924404390203,4791.691329552008,2.102967108822297,2282.4893360733986
8676,7693,offense,Bazzi,HZS,15.814584933446074,5.846426962456959,7506.352638185798,4.589445165528713,5369.9370117951585,3.8001775255970234,20525.35690099001
4655,4410,support,Bdosin,LDN,15.048463858934262,4.107217429189468,8836.736647070427,4.746420141679221,6983.868463028862,3.882816476932428,88234.91968661547
8731,7693,support,BEBE,HZS,14.154976295923483,3.952660972139521,9429.701828506215,4.8033992608450475,7197.340358065029,3.5338359684691083,91685.07052701712
8708,7694,tank,BenBest,PAR,13.411352311930862,6.584489237484128,0,4.201146507351837,6648.912608389578,4.026098736212177,44559.26487505436
4643,4406,support,BigG00se,GLA,12.350082454969796,4.683844786484093,6429.321594622694,3.655210365142973,3870.8595802266727,2.206065016838502,92744.3200623393
4639,7699,tank,Bischu,GZC,16.794393318658397,5.927432935997081,1836.4431273533573,2.9637164679985406,7229.2138132935015,8.891149403995621,1214.6910943984985
8184,4525,offense,blase,HOU,14.115151749753602,5.688757778148027,5127.842249402414,3.993432612474774,5288.563477135054,4.545983036842353,95556.88978147507
4625,4525,support,Boink,HOU,8.675603803964783,5.084554333463675,5754.139119630791,3.13304131252592,2736.000684240098,1.772292437382247,90391.40303313732
4079,4524,support,Boombox,PHI,14.716397278218366,4.686373943443366,9251.731157941926,4.7652469971899585,6282.962864831086,3.542714664117775,91285.92919874191
8704,4407,offense,bqb,FLA,16.4393325316142,4.809016362982576,319.5256653853782,4.536164370756614,8641.233567754081,4.972727558318153,87959.77556991577
8771,7696,tank,BUMPER,VAN,16.63047398736106,5.906248385600275,6.324789950905734,4.654208253769089,7969.09362464387,5.3990928891623255,113574.63421881199
10031,4407,support,byrem,FLA,11.418218536293377,5.3606659794804585,7719.478525844625,3.752466185636321,5266.262932554636,4.127712804199954,11192.639166414738
4620,4524,offense,carpe,PHI,17.983018470847522,4.844879976308035,137.70446278139926,4.146629259115727,8782.867899617413,7.03150722225237,97959.08305692673
8721,7699,support,Chara,GZC,10.361039046217979,3.8666689738842392,5914.06703757716,3.253992551965962,3932.9909170364344,1.9129119395448435,88137.87844312191
5831,4404,tank,Choihyobin,SFS,19.391550773406475,3.472552823247714,302.3382088894532,2.8821651716909154,6035.142896099432,5.957548120254965,111790.95603704453
4663,4523,support,Closer,DAL,10.935585624981194,3.527818618434601,6354.660011782827,3.3778374202386754,3511.1978068603566,1.9367137332256497,92011.53321880102
5306,4402,offense,ColourHex,BOS,14.899416787649455,5.548090240231773,168.8703742460548,3.9668163634089586,8649.81290776422,5.752565310510586,88030.29129886627
8892,4408,support,CoMa,SHD,7.9099839848910065,3.70022256961926,6161.83463450467,3.184617785328051,2070.655671063618,1.3890999482669022,98912.9689130187
4138,4525,tank,coolmatt,HOU,15.208514713502407,4.527088741879317,183.13756214690713,4.214156340366922,6774.211481571979,4.777434663089233,28760.20494043827
8784,7697,offense,Corey,WAS,15.025158026532353,5.201794718660279,127.43610685113435,4.608074958294386,9003.292088908313,7.036928523427591,88930.8450294137
3577,4405,support,Custa,VAL,9.496606782880935,4.475920096117526,6896.477806383284,3.526259417829433,3074.279197780749,1.6858317467284762,81502.79544007778
